id,road,lrp,chainage,lat,lon,name,model_type,structure_type,length,condition
2172,N2,LRP269B,269.069,25.1260271,92.11625,Bridge end,bridge,Truss with RCC Slab,8.999999999957708,A
2173,N2,LRP270,269.078,25.1261382,92.1161944,Jaintapur 1 km,link,,602.0000000000323,
2174,N2,LRP270A,269.68,25.1296382,92.1196382,Bridge start,bridge,Bridge,28.00000000002001,A
2175,N2,LRP270B,269.708,25.1298327,92.1196382,Bridge end,bridge,Bridge,218.9999999999941,A
2176,N2,LRP270C,269.927,25.131666,92.1203049,Bridge start,bridge,Steel Beam & RCC Slab,26.99999999998681,A
2177,N2,LRP270D,269.954,25.1318327,92.1204438,Bridge end,bridge,Steel Beam & RCC Slab,14.000000000010004,A
2178,N2,LRP271,269.968,25.1319438,92.1205549,Tamabil 13 km,link,,847.9999999999563,
2179,N2,LRP271A,270.816,25.138340625862067,92.11999648103448,Bridge start,bridge,Truss with RCC Slab,80.00000000004093,A
2180,N2,LRP271B,270.896,25.1389441,92.1199438,Bridge end,bridge,Truss with RCC Slab,31.999999999982265,A
2181,N2,LRP272,270.928,25.1391386,92.1198049,Jaflong 16 km,link,,194.9999999999932,
2182,N2,LRP272A,271.123,25.1408608,92.1197771,Bridge start,bridge,Bridge,19.000000000005457,A
2183,N2,LRP272B,271.142,25.1410274,92.1197771,Bridge end,bridge,Bridge,795.9999999999923,A
2184,N2,LRP273,271.938,25.1367219,92.1175827,Tamabil 11 km,link,,622.0000000000141,
2185,N2,LRP273A,272.56,25.15025,92.1126944,Bridge start,bridge,Truss with RCC Slab,64.99999999999773,A
2186,N2,LRP273B,272.625,25.150493612433863,92.1121021089947,Bridge end,bridge,Truss with RCC Slab,312.9999999999882,A
2187,N2,LRP274,272.938,25.1516667,92.10925,Jaflong 14 km,link,,108.00000000000408,
2188,N2,LRP274A,273.046,25.15225,92.1085,Bridge start,bridge,Truss with RCC Slab,47.000000000025466,A
2189,N2,LRP274B,273.093,25.1526389,92.1083611,Bridge end,bridge,Steel Beam & RCC Slab,159.99999999996817,A
2190,N2,LRP274C,273.253,25.1536944,92.1073611,Bridge start,bridge,Steel Beam & RCC Slab,18.000000000029104,A
2191,N2,LRP274D,273.271,25.1538056,92.1071944,Bridge end,bridge,Steel Beam & RCC Slab,187.00000000001185,A
2192,N2,LRP274E,273.458,25.1546944,92.1056389,Bridge start,bridge,Bridge,40.99999999999682,B
2193,N2,LRP274F,273.499,25.1549444,92.1054444,Bridge end,bridge,Bridge,448.9999999999554,B
2194,N2,LRP275,273.948,25.1575833,92.1020278,Tamabil 9 km,link,,245.00000000000452,
2195,N2,LRP275A,274.193,25.1589167,92.1001389,Bridge start,bridge,Truss with RCC Slab,81.99999999999363,A
2196,N2,LRP275B,274.275,25.1594167,92.099583,Bridge end,bridge,Truss with RCC Slab,658.0000000000155,A
2197,N2,LRP276,274.933,25.1643889,92.0961108,Jaflong 12 km,link,,19.000000000005457,
2198,N2,LRP276A,274.952,25.1645556,92.0960274,Bridge start,bridge,Bridge,38.99999999998727,A
2199,N2,LRP276B,274.991,25.1648611,92.095833,Bridge end,bridge,Bridge,951.9999999999982,A
2200,N2,LRP277,275.943,25.1712216,92.0903052,Tamabil 7 km,link,,1000.0,
2201,N2,LRP278,276.943,25.1736938,92.0815271,Jaflong 10 km,link,,1000.0,
2202,N2,LRP279,277.943,25.1761104,92.0723327,Km post broken,link,,1000.0,
2203,N2,LRP280,278.943,25.1801104,92.0637778,Jaflong 8 km,link,,887.0000000000005,
2204,N2,LRP280A,279.83,25.1772493,92.0558889,Bridge start,bridge,Truss with RCC Slab,40.99999999999682,A
2205,N2,LRP280B,279.871,25.1770549,92.0555,Bridge end,bridge,Steel Beam & RCC Slab,72.00000000000273,A
2206,N2,LRP281,279.943,25.1767493,92.0549722,Tamabil 3 km,link,,88.99999999999864,
2207,N2,LRP281A,280.032,25.1763882,92.0542222,Bridge start,bridge,Steel Beam & RCC Slab,28.99999999999636,A
2208,N2,LRP281B,280.061,25.1762493,92.0539722,Bridge end,bridge,Steel Beam & RCC Slab,882.000000000005,A
2209,N2,LRP282,280.943,25.1777216,92.0455552,Jaflong 6 km,link,,1000.0,
2210,N2,LRP283,281.943,25.1808604,92.0364441,Km post missing,link,,1150.000000000034,
2211,N2,LRP284,283.093,25.1779438,92.0284716,Jaflong 4 km,link,,255.9999999999718,
2212,N2,LRP284A,283.349,25.1783049,92.0261938,Box culvert,bridge,Box Culvert,444.0000000000168,A
2213,N2,LRP284B,283.793,25.1748327,92.0275827,Box culvert,bridge,Box Culvert,319.9999999999932,A
2214,N2,LRP285,284.113,25.173416,92.0227771,Jaflong 3 km,link,,358.99999999998045,
2215,N2,LRP285A,284.472,25.1719438,92.0199716,Box culvert,bridge,Box Culvert,158.00000000001546,A
2216,N2,LRP285B,284.63,25.1710827,92.0188049,Box culvert,bridge,Baily with Steel Deck,307.9999999999927,A
2217,N2,LRP286,284.938,25.1700549,92.0163889,Km post broken,link,,294.0000000000396,
2218,N2,LRP286A,285.232,25.1679438,92.0179993,Box culvert,bridge,Box Culvert,324.99999999998863,A
2219,N2,LRP286B,285.557,25.1651389,92.0182771,Box culvert,bridge,Box Culvert,380.9999999999718,Unknown
2220,N2,LRP287,285.938,25.1628889,92.0171104,Jaflong 1  km,link,,84.00000000000318,
2221,N2,LRP287A,286.022,25.1613333,92.0172771,Bridge start,bridge,Bridge,38.000000000010914,Unknown
2222,N2,LRP287B,286.06,25.1609722,92.0173327,Bridge end,bridge,Bridge,199.99999999998863,Unknown
2223,N2,LRP287C,286.26,25.15975,92.0174716,Box culvert,bridge,Box Culvert,256.00000000002865,Unknown
2224,N2,LRPE,286.516,25.1570556,92.0176382,Road End at Jaflong.,sourcesink,,0.0,
3239,N204,LRPS,0.0,24.1479163,91.3466108,Road start from N2 at Jagannathganj.,sourcesink,,545.0,
9000006,N204,,0.0,24.147971875,91.346569125,INT_N2_N204,intersection,,0.0,N/A
3240,N204,LRPSA,0.545,24.1483608,91.3513889,Box culvert,bridge,Bridge,84.99999999999997,C
3241,N204,LRP001,0.63,24.1475552,91.3513611,Hobiganj 31 km,link,,176.00000000000006,
3242,N204,LRP001A,0.806,24.1460274,91.3513056,Bridge start,bridge,Truss with RCC Slab,41.99999999999993,A
3243,N204,LRP001B,0.848,24.1457219,91.3513056,Bridge end,bridge,Truss with RCC Slab,188.00000000000009,A
3244,N204,LRP001C,1.036,24.1439997,91.3511667,Box culvert,bridge,Bridge,472.0,C
3245,N204,LRP001D,1.508,24.1397774,91.3513333,Box culvert,bridge,Box Culvert,121.99999999999989,C
3246,N204,LRP002,1.63,24.1386663,91.3514444,Km post missing,link,,235.00000000000009,
3247,N204,LRP002A,1.865,24.1369163,91.3516111,Box culvert,bridge,Culvert,460.00000000000017,B
3248,N204,LRP003,2.325,24.1328327,91.352,Hobiganj 30 km,link,,40.00000000000004,
3249,N204,LRP003A,2.365,24.1324993,91.3520556,Box culvert,bridge,Culvert,960.0,B
3250,N204,LRP004,3.325,24.1310549,91.3608056,Km post missing,link,,571.9999999999997,
3251,N204,LRP004A,3.897,24.1305271,91.3663611,Rail road crossing,link,,428.0000000000004,
3252,N204,LRP005,4.325,24.1293327,91.3712771,Km post missing,link,,1000.0,
3253,N204,LRP006,5.325,24.129416,91.3809993,Km post missing,link,,1000.0,
3254,N204,LRP007,6.325,24.1296938,91.3894163,Km post missing,link,,854.9999999999995,
3255,N204,LRP008,7.18,24.1272493,91.3971386,Hobiganj 27 km,link,,1000.0,
3256,N204,LRP009,8.18,24.1252216,91.4061944,Km post missing,link,,310.99999999999994,
3257,N204,LRP009A,8.491,24.125166,91.4091944,Box culvert,bridge,Box Culvert,368.00000000000034,B
3258,N204,LRP009B,8.859,24.1241104,91.4125278,Bridge start,bridge,Box Culvert,16.000000000000014,B
3259,N204,LRP009C,8.875,24.1241104,91.4126944,Bridge end,bridge,Box Culvert,304.9999999999997,B
3260,N204,LRP010,9.18,24.1235271,91.4156111,Km post missing,link,,1000.0,
3261,N204,LRP011,10.18,24.1265271,91.4244716,Km post missing,link,,673.0,
3262,N204,LRP011A,10.853,24.1285549,91.4302771,Box culvert,bridge,Box Culvert,326.99999999999994,C
3263,N204,LRP012,11.18,24.1283604,91.4334997,Km post missing,link,,168.00000000000102,
3264,N204,LRP012A,11.348,24.1281382,91.435083,Box culvert,bridge,Box Culvert,388.9999999999993,B
3265,N204,LRP012B,11.737,24.1271382,91.4384719,Box culvert,bridge,Box Culvert,442.9999999999996,C
3266,N204,LRP013,12.18,24.1269716,91.4427774,Km post missing,link,,15.000000000000568,
3267,N204,LRP013A,12.195,24.1269438,91.4428886,Box culvert,bridge,Baily with Steel Deck,445.0000000000003,A
3268,N204,LRP013B,12.64,24.1275549,91.4466941,Box Culvert,bridge,Box Culvert,539.9999999999991,A
3269,N204,LRP014,13.18,24.1272493,91.4514444,Km post missing,link,,72.00000000000095,
3270,N204,LRP014A,13.252,24.1274438,91.4520556,Box culvert,bridge,Box Culvert,137.9999999999999,A
3271,N204,LRP014B,13.39,24.1274716,91.4523333,Box Culvert,bridge,Box Culvert,139.9999999999988,A
3272,N204,LRP015,13.53,24.1281104,91.4545556,Information missing,link,,1000.0,
3273,N204,LRP016,14.53,24.1281938,91.4633889,Km post missing,link,,72.00000000000095,
3274,N204,LRP016A,14.602,24.1279438,91.4640278,Box culvert,bridge,Box Culvert,205.99999999999952,A
3275,N204,LRP016B,14.808,24.1281104,91.4664167,Pipe Culvert,bridge,Box Culvert,358.00000000000057,A
3276,N204,LRP016C,15.166,24.1295549,91.4682493,Box Culvert,bridge,Box Culvert,304.0000000000003,A
3277,N204,LRP016D,15.47,24.131916,91.4701382,Box Culvert,bridge,Box Culvert,59.99999999999872,Unknown
3278,N204,LRP017,15.53,24.1322216,91.4705827,Km post missing,link,,198.0000000000004,
3279,N204,LRP017A,15.728,24.1326938,91.4723882,Box culvert,bridge,Box Culvert,563.0000000000006,Unknown
3280,N204,LRP017B,16.291,24.134787880826444,91.47704109256198,Bridge start,bridge,Bridge,41.99999999999804,A
3281,N204,LRP017C,16.333,24.1349441,91.4773882,Bridge end,bridge,Bridge,220.0000000000024,A
3282,N204,LRP017D,16.553,24.1371663,91.4791382,Pipe Culvert,bridge,Box Culvert,166.99999999999804,B
3283,N204,LRP018,16.72,24.137833,91.4795549,Information missing,link,,146.0000000000008,
3284,N204,LRP018A,16.866,24.1387774,91.4803604,Box culvert,bridge,Box Culvert,446.9999999999992,B
3285,N204,LRP018B,17.313,24.1420274,91.4829438,Bridge start,bridge,Bridge,9.000000000000341,A
3286,N204,LRP018C,17.322,24.142083,91.4829716,Bridge end,bridge,Bridge,251.0000000000012,A
3287,N204,LRP018D,17.573,24.1441941,91.4833886,Bridge start,bridge,Box Culvert,53.00000000000082,A
3288,N204,LRP018E,17.626,24.1446108,91.4833886,Bridge end,bridge,Box Culvert,93.99999999999764,A
3289,N204,LRP019,17.72,24.1453608,91.4838886,Km post missing,link,,620.000000000001,
3290,N204,LRP020,18.34,24.15053822098765,91.48568522222224,Hobiganj 21 km,link,,1000.0,
3291,N204,LRP021,19.34,24.1588889,91.488583,Km post missing,link,,504.999999999999,
3292,N204,LRP021A,19.845,24.162,91.4921663,Box culvert,bridge,Box Culvert,165.0000000000027,Unknown
3293,N204,LRP022,20.01,24.1629722,91.4932219,Hobiganj 20 km,link,,801.9999999999995,
3294,N204,LRP022A,20.812,24.1629722,91.4973886,Box Culvert,bridge,Box Culvert,198.0000000000004,Unknown
3295,N204,LRP023,21.01,24.1703882,91.4986941,Km post missing,link,,242.99999999999852,
3296,N204,LRP023A,21.253,24.1721382,91.5000833,Box culvert,bridge,Box Culvert,27.999999999998693,A
3297,N204,LRP023B,21.281,24.1722493,91.5003056,Box culvert,bridge,Box Culvert,194.0000000000026,A
3298,N204,LRP023C,21.475,24.1730827,91.5019444,Bridge start,bridge,Truss with RCC Slab,36.99999999999904,A
3299,N204,LRP023D,21.512,24.1732493,91.5022222,Bridge end,bridge,Truss with RCC Slab,498.00000000000114,A
3300,N204,LRP024,22.01,24.1727771,91.5067222,Km post missing,link,,1000.0,
3301,N204,LRP025,23.01,24.1784716,91.5126389,Km post missing,link,,59.99999999999872,
3302,N204,LRP025A,23.07,24.1789438,91.5126667,Box culvert,bridge,Box Culvert,341.99999999999875,Unknown
3303,N204,LRP025B,23.412,24.1814438,91.5127778,Pipe Culvert,bridge,Culvert,493.9999999999998,Unknown
3304,N204,LRP025C,23.906,24.1859997,91.5135,Pipe Culvert,bridge,Culvert,104.00000000000276,Unknown
3305,N204,LRP026,24.01,24.1873886,91.5135833,Km post missing,link,,328.99999999999704,
3306,N204,LRP026A,24.339,24.1895274,91.5157222,Box culvert,bridge,Box Culvert,569.0000000000026,A
3307,N204,LRP026B,24.908,24.1933608,91.5182771,Box culvert,bridge,Box Culvert,102.00000000000033,A
3308,N204,LRP027,25.01,24.1942497,91.5196104,Km post missing,link,,439.00000000000006,
3309,N204,LRP027A,25.449,24.1982219,91.5200549,Z2008 to Natun Bazar,link,,561.0,
3310,N204,LRP028,26.01,24.2023611,91.517666,Km post missing,link,,549.9999999999972,
3311,N204,LRP028A,26.56,24.2063889,91.5144444,Box culvert,bridge,Box Culvert,450.0000000000029,A
3312,N204,LRP029,27.01,24.2100833,91.5126667,Km post missing,link,,904.0,
3313,N204,LRP029A,27.914,24.2174716,91.5098889,Pipe Culvert,bridge,Box Culvert,96.00000000000009,A
3314,N204,LRP030,28.01,24.219416,91.5091111,Hobiganj 14 km,link,,193.99999999999903,
3315,N204,LRP030A,28.204,24.2211938,91.5084722,Box culvert,bridge,Box Culvert,760.9999999999992,A
3316,N204,LRP030B,28.965,24.2274993,91.5060833,Box culvert,bridge,Box Culvert,45.000000000001705,C
3317,N204,LRP031,29.01,24.227916,91.5059444,Km post missing,link,,347.999999999999,
3318,N204,LRP031A,29.358,24.2308049,91.5048611,Box culvert,bridge,Box Culvert,403.9999999999999,C
3319,N204,LRP031B,29.762,24.2339441,91.5036667,"Z2010, Murabandh- Dargasharif Road",link,,248.0000000000011,
3320,N204,LRP032,30.01,24.236583,91.50275,Km post missing,link,,1250.0,
3321,N204,LRP033,31.26,24.2463886,91.4974997,Hobiganj 11 km,link,,916.999999999998,
3322,N204,LRP033A,32.177,24.2523333,91.4913052,Bridge start,bridge,Bridge,116.99999999999731,A
3323,N204,LRP033B,32.294,24.2524722,91.4911941,Bridge end,bridge,Bridge,66.0000000000025,A
3324,N204,LRP034,32.36,24.2529167,91.4906941,Info missing,link,,222.0000000000013,
3325,N204,LRP034A,32.582,24.255,91.4885274,Box culvert,bridge,Bridge,8.000000000002672,A
3326,N204,LRP035,32.59,24.2596389,91.4841386,Km post missing,link,,944.9999999999932,
3327,N204,LRP035A,33.535,24.2615,91.482416,Box culvert,bridge,Box Culvert,189.00000000000009,A
3328,N204,LRP035B,33.724,24.2626944,91.4812216,Box culvert,bridge,Box Culvert,536.0000000000014,A
3329,N204,LRP036,34.26,24.2665556,91.4778604,Km post missing,link,,27.000000000001023,
3330,N204,LRP036A,34.287,24.2667493,91.4776938,Box culvert,bridge,Culvert,134.00000000000034,A
3331,N204,LRPE,34.421,24.2673882,91.4771382,Road End intersecting N2 at Shaistagonj Round About.,sourcesink,,0.0,
9000007,N204,,34.421,24.267541,91.4770132,INT_N2_N204,intersection,,0.0,N/A
2656,N207,LRPS,0.0,24.2948608,91.51025,Road start from N2 at Mirpur.,sourcesink,,226.0,
9000008,N207,,0.0,24.29496495,91.51025,INT_N2_N207,intersection,,0.0,N/A
2657,N207,LRPSA,0.226,24.2964163,91.5120833,Pipe culvert,bridge,Bridge,231.0,B
2658,N207,LRPSB,0.457,24.297583,91.5135278,Bridge Start,bridge,Bridge,21.999999999999964,B
2659,N207,LRPSC,0.479,24.2975552,91.5137222,Bridge end,bridge,Bridge,521.0,B
2660,N207,LRP001,1.0,24.2967774,91.5188049,Km post missing,link,,514.9999999999999,
2661,N207,LRP001A,1.515,24.2958608,91.5238049,Bridge start,bridge,Steel Beam & RCC Slab,24.00000000000002,A
2662,N207,LRP001B,1.539,24.295833,91.5239438,Bridge end,bridge,Steel Beam & RCC Slab,461.00000000000006,A
2663,N207,LRP002,2.0,24.2951108,91.528416,Km post missing,link,,892.9999999999998,
2664,N207,LRP002A,2.893,24.2936663,91.5370552,Bridge start,bridge,Bridge,31.00000000000014,B
2665,N207,LRP002B,2.924,24.2936386,91.5372497,Bridge end,bridge,Bridge,66.00000000000028,B
2666,N207,LRP002C,2.99,24.2935274,91.5379163,"Z2008 ,Nutan Bazar-Chunarughar road",link,,9.999999999999789,
2667,N207,LRP003,3.0,24.2934441,91.5380552,Km post missing,link,,863.0,
2668,N207,LRP003A,3.863,24.2929719,91.5463886,Bridge start,bridge,Bridge,35.00000000000014,B
2669,N207,LRP003B,3.898,24.2929441,91.5467497,Bridge end,bridge,Bridge,101.99999999999989,B
2670,N207,LRP004,4.0,24.2927497,91.5479163,Km post missing,link,,1000.0,
2671,N207,LRP005,5.0,24.2908608,91.5575833,Km post missing,link,,1000.0,
2672,N207,LRP006,6.0,24.2909719,91.5663889,Km post missing,link,,599.9999999999997,
2673,N207,LRP006A,6.6,24.2895274,91.5713049,Pipe culvert,bridge,Box Culvert,400.00000000000034,A
2674,N207,LRP007,7.0,24.2916663,91.5747771,Km post missing,link,,1000.0,
2675,N207,LRP008,8.0,24.2941108,91.5837497,Km post missing,link,,131.99999999999966,
2676,N207,LRP008A,8.132,24.2949441,91.5846663,Box Culvert,bridge,Box Culvert,682.0000000000003,C
2677,N207,LRP008B,8.814,24.2944441,91.5901663,Box Culvert,bridge,Box Culvert,185.99999999999997,A
2678,N207,LRP009,9.0,24.2944163,91.592083,Km post missing,link,,74.99999999999929,
2679,N207,LRP009A,9.075,24.2944719,91.592833,Box Culvert,bridge,Box Culvert,192.00000000000017,Unknown
2680,N207,LRP009B,9.267,24.2949719,91.5945274,Box Culvert,bridge,Box Culvert,160.00000000000014,Unknown
2681,N207,LRP009C,9.427,24.2961108,91.5975274,Box Culvert,bridge,Box Culvert,573.0000000000005,Unknown
2682,N207,LRP010,10.0,24.2964441,91.6011944,Km post missing,link,,211.00000000000028,
2683,N207,LRP010A,10.211,24.2957774,91.6028889,Box Culvert,bridge,Box Culvert,788.9999999999997,Unknown
2684,N207,LRP011,11.0,24.2920552,91.6091389,Km post missing,link,,1000.0,
2685,N207,LRP012,12.0,24.2937219,91.6161667,Km post missing/ Start of Moulavibazar road Division / Km post missing/ Start of Moulavibazar road Division,link,,480.00000000000045,
2686,N207,LRP012A,12.48,24.2932774,91.6223882,Box Culvert,bridge,Box Culvert,369.9999999999992,Unknown
2687,N207,LRP013,12.85,24.2947774,91.6238327,Srimongal 12 km,link,,1000.0,
2688,N207,LRP014,13.85,24.2979719,91.632416,Srimongal 11 km,link,,830.0000000000001,
2689,N207,LRP014A,14.68,24.299333,91.639083,Box Culvert,bridge,Box Culvert,169.99999999999994,A
2690,N207,LRP015,14.85,24.3000556,91.6418886,Srimongal  10 km,link,,915.0000000000008,
2691,N207,LRP016,15.765,24.30025,91.6508611,Srimongal 9 km,link,,939.9999999999976,
2692,N207,LRP017,16.705,24.3007778,91.6600556,Srimongal 8km,link,,470.0000000000024,
2693,N207,LRP017A,17.175,24.3016389,91.6646111,Box Culvert,bridge,Box Culvert,495.000000000001,Unknown
2694,N207,LRP017B,17.67,24.3025556,91.6693882,Box Culvert,bridge,Box Culvert,184.99999999999872,A
2695,N207,LRP018,17.855,24.3029167,91.671166,Srimongal 7 km,link,,309.000000000001,
2696,N207,LRP018A,18.164,24.3035,91.6740827,Bridge start,bridge,Steel Beam & RCC Slab,32.00000000000003,A
2697,N207,LRP018B,18.196,24.3035556,91.6743882,Bridge end,bridge,Steel Beam & RCC Slab,603.9999999999992,A
2698,N207,LRP018C,18.8,24.3046667,91.6799438,Box Culvert,bridge,Box Culvert,9.99999999999801,A
2699,N207,LRP019,18.81,24.3047778,91.6802771,Srimongal 6 km,link,,120.000000000001,
2700,N207,LRP019A,18.93,24.305,91.6813882,Bridge start,bridge,Steel Beam & RCC Slab,45.999999999999375,A
2701,N207,LRP019B,18.976,24.305,91.6818327,Bridge end,bridge,Steel Beam & RCC Slab,864.0000000000008,A
2702,N207,LRP020,19.84,24.3030278,91.6901663,Srimongal 5 km,link,,48.00000000000182,
2703,N207,LRP020A,19.888,24.3029167,91.690583,Box Culvert,bridge,Box Culvert,320.99999999999795,B
2704,N207,LRP020B,20.209,24.3021389,91.6936386,Box Culvert,bridge,Box Culvert,641.0000000000018,A
2705,N207,LRP021,20.85,24.3019444,91.7000278,Srimongal 4 km,link,,535.9999999999978,
2706,N207,LRP021A,21.386,24.3018611,91.7052222,Box Culvert,bridge,Box Culvert,458.99999999999966,Unknown
2707,N207,LRP022,21.845,24.3016944,91.7096944,Srimongal 3 km,link,,920.9999999999992,
2708,N207,LRP022A,22.766,24.3025556,91.7185271,Bridge start,bridge,Steel Beam & RCC Slab,12.000000000000457,A
2709,N207,LRP022B,22.778,24.3025833,91.7186104,Bridge end,bridge,Steel Beam & RCC Slab,67.00000000000017,A
2710,N207,LRP023,22.845,24.3030278,91.719166,Srimongal 2 km,link,,969.0000000000013,
2711,N207,LRP023A,23.814,24.3084167,91.7265827,Box Culvert,bridge,Box Culvert,41.00000000000037,A
2712,N207,LRP024,23.855,24.3085278,91.7270549,Srimongal 1 km,link,,463.9999999999986,
2713,N207,LRP024A,24.319,24.3095556,91.7313882,"Z2003 ,Khulna -Srimongal road",link,,536.0000000000014,
2714,N207,LRP025,24.855,24.3138611,91.7333886,Sylhet 81 km,link,,106.99999999999932,
2715,N207,LRP025A,24.962,24.3146944,91.7338052,Box culvert,bridge,Box Culvert,283.9999999999989,A
2716,N207,LRP025B,25.246,24.3170549,91.7348052,Box Culvert,bridge,Box Culvert,237.00000000000188,B
2717,N207,LRP025C,25.483,24.3191104,91.7353886,Box Culvert,bridge,Box Culvert,218.0,B
2718,N207,LRP025D,25.701,24.3209716,91.7358886,Box Culvert,bridge,Box Culvert,153.99999999999991,B
2719,N207,LRP026,25.855,24.3224993,91.7363608,Sylhet 80 km,link,,131.00000000000023,
2720,N207,LRP026A,25.986,24.3236104,91.7365552,Box Culvert,bridge,Box Culvert,576.0000000000005,A
2721,N207,LRP026B,26.562,24.3286382,91.7377219,Box Culvert,bridge,Box Culvert,292.99999999999926,B
2722,N207,LRP027,26.855,24.3311938,91.7383886,Sylhet 79 km,link,,41.00000000000037,
2723,N207,LRP027A,26.896,24.3315271,91.7384997,Box Culvert,bridge,Box Culvert,346.9999999999977,B
2724,N207,LRP027B,27.243,24.3343886,91.7397497,Box Culvert,bridge,Box Culvert,499.00000000000233,B
2725,N207,LRP027C,27.742,24.3386386,91.7409719,Bridge start,bridge,Steel Beam & RCC Slab,18.000000000000682,A
2726,N207,LRP027D,27.76,24.3387497,91.7410274,Bridge end,bridge,Steel Beam & RCC Slab,99.99999999999788,A
2727,N207,LRP028,27.86,24.3397219,91.741333,Sylhet 78 km,link,,263.9999999999993,
2728,N207,LRP028A,28.124,24.3417497,91.7425552,Box Culvert,bridge,Box Culvert,397.99999999999966,A
2729,N207,LRP028B,28.522,24.3448886,91.7444997,Box Culvert,bridge,Culvert,343.0,A
2730,N207,LRP029,28.865,24.3478608,91.7457219,Sylhet 77 km,link,,364.0000000000008,
2731,N207,LRP029A,29.229,24.3509444,91.7469163,Box Culvert,bridge,Box Culvert,172.0000000000006,A
2732,N207,LRP029B,29.401,24.3523889,91.7473886,Box Culvert,bridge,Box Culvert,298.9999999999995,A
2733,N207,LRP029C,29.7,24.355,91.7480552,Box Culvert,bridge,Box Culvert,160.00000000000014,C
2734,N207,LRP030,29.86,24.3564167,91.7483608,Sylhet 76 km,link,,132.00000000000145,
2735,N207,LRP030A,29.992,24.3569444,91.7484997,Box Culvert,bridge,Box Culvert,307.99999999999983,C
2736,N207,LRP030B,30.3,24.3566389,91.7493052,Box Culvert,bridge,Box Culvert,532.9999999999977,A
2737,N207,LRP030C,30.833,24.364861281607144,91.74964888982144,Box Culvert,bridge,Box Culvert,27.000000000001023,C
2738,N207,LRP031,30.86,24.3652778,91.7496663,Sylhet 75 km,link,,550.0000000000007,
2739,N207,LRP031A,31.41,24.3702493,91.7498608,Box Culvert,bridge,Box Culvert,419.9999999999982,Unknown
2740,N207,LRP032,31.83,24.3739716,91.7500556,Sylhet 74 km,link,,594.9999999999989,
2741,N207,LRP032A,32.425,24.3792216,91.7506389,Box Culvert,bridge,Box Culvert,260.0000000000051,D
2742,N207,LRP032B,32.685,24.3814716,91.7511389,Box Culvert,bridge,Box Culvert,119.99999999999744,B
2743,N207,LRP033,32.805,24.3824716,91.7513889,Sylhet 73 km,link,,134.999999999998,
2744,N207,LRP033A,32.94,24.383576323837207,91.75181040872091,Box Culvert,bridge,Box Culvert,381.0000000000002,A
2745,N207,LRP033B,33.321,24.3866941,91.753,Box Culvert,bridge,Box Culvert,484.00000000000176,A
2746,N207,LRP034,33.805,24.3909997,91.7539167,Sylhet 72 km,link,,252.00000000000244,
2747,N207,LRP034A,34.057,24.3931663,91.7542222,Box Culvert,bridge,Box Culvert,838.0000000000009,A
2748,N207,LRP035,34.895,24.4007778,91.75475,Sylhet 71 km,link,,761.9999999999934,
2749,N207,LRP035A,35.657,24.4075833,91.7547222,Box Culvert,bridge,Box Culvert,238.00000000000665,B
2750,N207,LRP036,35.895,24.4098056,91.7550278,Sylhet 70 km,link,,314.9999999999977,
2751,N207,LRP036A,36.21,24.4125,91.7556389,Box Culvert,bridge,Box Culvert,685.0000000000023,C
2752,N207,LRP037,36.895,24.4184993,91.7573056,Sylhet 69 km,link,,87.99999999999386,
2753,N207,LRP037A,36.983,24.4192216,91.7575,Box Culvert,bridge,Box Culvert,329.0000000000006,C
2754,N207,LRP037B,37.312,24.4220271,91.7583056,Box Culvert,bridge,Box Culvert,465.0000000000034,C
2755,N207,LRP037C,37.777,24.4261104,91.7588333,Box Culvert,bridge,Box Culvert,147.9999999999961,A
2756,N207,LRP038,37.925,24.4276104,91.759,Sylhet 68 km,link,,644.0000000000055,
2757,N207,LRP038A,38.569,24.433166,91.7601389,Box Culvert,bridge,Box Culvert,250.0,B
2758,N207,LRP038B,38.819,24.4352774,91.7609167,Box Culvert,bridge,Box Culvert,105.99999999999454,B
2759,N207,LRP039,38.925,24.4361941,91.7612222,Sylhet 67 km,link,,234.00000000000176,
2760,N207,LRP039A,39.159,24.4381941,91.7619167,Box Culvert,bridge,Box Culvert,547.0000000000041,A
2761,N207,LRP039B,39.706,24.4429163,91.7612778,Box Culvert,bridge,Box Culvert,218.9999999999941,A
2762,N207,LRP040,39.925,24.4450274,91.7614167,Sylhet 66 km,link,,327.0000000000053,
2763,N207,LRP040A,40.252,24.4478886,91.7616111,Box Culvert,bridge,Box Culvert,263.9999999999958,A
2764,N207,LRP040B,40.516,24.4501944,91.7618611,Box Culvert,bridge,Box Culvert,408.9999999999989,D
2765,N207,LRP041,40.925,24.4538611,91.7623333,Sylhet 65 km,link,,132.000000000005,
2766,N207,LRP041A,41.057,24.4550278,91.7624722,Box Culvert,bridge,Box Culvert,527.000000000001,A
2767,N207,LRP041B,41.584,24.4596944,91.7632778,Box Culvert,bridge,Box Culvert,330.999999999996,A
2768,N207,LRP042,41.915,24.4626389,91.7640278,Sylhet 64 km,link,,951.9999999999982,
2769,N207,LRP042A,42.867,24.4693882,91.7656667,Box Culvert,bridge,Box Culvert,38.00000000000381,C
2770,N207,LRP043,42.905,24.4713604,91.7654722,Sylhet 63 km,link,,12.000000000000457,
9000011,N207,,42.905,24.47138125,91.7655139,INT_N207_N208,intersection,,0.0,N/A
